ndimage_ID,GLYMA_17G195900_-_vs_-_GLYMA_05G216000,GLYMA_17G195900_-_vs_-_GLYMA_17G185800,GLYMA_17G195900_-_vs_-_GLYMA_05G203100,GLYMA_17G195900_-_vs_-_GLYMA_15G210100,GLYMA_17G195900_-_vs_-_GLYMA_05G092200,GLYMA_05G216000_-_vs_-_GLYMA_17G185800,GLYMA_05G216000_-_vs_-_GLYMA_05G203100,GLYMA_05G216000_-_vs_-_GLYMA_15G210100,GLYMA_05G216000_-_vs_-_GLYMA_05G092200,GLYMA_17G185800_-_vs_-_GLYMA_05G203100,GLYMA_17G185800_-_vs_-_GLYMA_15G210100,GLYMA_17G185800_-_vs_-_GLYMA_05G092200,GLYMA_05G203100_-_vs_-_GLYMA_15G210100,GLYMA_05G203100_-_vs_-_GLYMA_05G092200,GLYMA_15G210100_-_vs_-_GLYMA_05G092200
468,1501.9864104928797,822.6201763290811,735.1082780891148,596.1033627554273,845.7526364477039,878.9543014589696,1035.6056220965877,1196.2449210629045,837.3488561794175,524.5922812430425,387.5012307658269,500.9650016525684,461.51384712658574,675.0080108061615,632.2672541092429
393,319.7001141871943,328.7647160524898,,269.40277096222127,244.74521015323577,293.9503959166044,,192.45948103449354,306.78855265810523,,345.865700664542,243.7915615953919,,,293.65125678438267
1899,596.8795827196922,436.65233075741094,,358.1669701876161,487.6812183601523,351.55448441246494,,445.8121946615049,294.8202893859557,,199.07443036745627,380.47947753729375,,,430.05964771961567
301,242.4295207300462,283.05038423880035,,346.9271191813906,428.4089668831001,270.49424520820895,,273.2458901830284,319.89515705302085,,445.40105682730336,386.3593312432576,,,526.651558054316
1713,533.9700522612941,285.41216874461185,,180.84926481260467,351.3551734486087,392.49789851556193,,529.7726375178197,342.1293549894463,,188.8881531299005,195.64191943421918,,,316.5628281523576
945,311.63975774914115,563.0584558954723,,223.65367988207325,355.07815325356916,430.6572770508472,,106.09479541790819,161.90143623207663,,426.3171336562673,400.4701633948184,,,183.50484586031098
1319,355.54244548212193,358.7229030864076,,262.8942276118551,261.2452665678102,44.41064144484476,,201.91372332395042,214.7835403877787,,224.9740519111354,236.8316952199761,,,152.8101138344739
1626,812.5917800281399,1021.8285438069565,,779.202196443094,743.3412913711066,1043.7363677903058,,374.57080871694995,632.7751820426997,,1098.3657956517263,624.5939802628031,,,723.9057289690197
729,661.1298633227556,284.99069428878585,,396.95656976762564,358.4434778501991,469.73910357260513,,611.7941931328108,587.6520496185469,,289.02501181246856,240.4432920840245,,,304.7933064566375
948,1140.1445067204945,496.474728180783,,410.3829028796255,742.6492860570006,758.0005855241842,,901.4330157475689,696.3636111996004,,260.539442398334,378.3292976968556,,,600.8061767354907
1765,779.7504426478549,564.860300971593,,377.5107465394303,524.3047024992032,284.35761602089906,,697.4357193095389,519.5858075675953,,442.1038114717748,343.34722699526185,,,357.2194775515867
2277,1022.6988244169875,426.6645321634971,,448.40835222867656,743.8898808308902,719.7447627103058,,784.7528051841219,468.3216716906215,,187.42458276642958,418.1197347469516,,,526.4310568427918
2367,374.7890045984148,353.996568622481,,425.4447503377757,953.9537684735219,166.5932259175047,,482.47732778285274,633.2375673588157,,464.974107018847,653.934302360994,,,1070.6244503588366
920,451.79283407606766,693.9812223201425,,275.2047887375224,342.09916481838025,548.2456732564242,,365.0318755979397,354.8082857050283,,464.6929303581103,457.4126367445628,,,229.61233398338874
267,404.5350480862181,293.7999825387969,,317.20305696050843,277.0600652832798,552.5552948434083,,298.1257418498797,353.5367687404881,,322.7866480175138,379.3321586375622,,,316.12230953379253
1360,1052.7293536787859,799.2478090372321,567.0314057355563,379.8826522143279,335.8820079758133,352.02546451115813,639.5332434080199,861.894809050218,828.3329874018204,413.3499301627087,586.8796164093567,569.1753414624907,322.1184541188236,378.46432516126754,204.81299986456418
169,1276.9649534518278,712.8210199220061,435.958126197814,322.75866211724303,337.0776147791844,742.2995834023711,1075.8729644226619,1092.5768324041844,1106.4166606991091,479.45239350153076,546.4501673059414,507.5210293928169,205.43062865732804,298.84155924965114,216.7990199709276
793,1352.571055024455,474.5472209665685,,715.8739959536848,680.1107775765345,1239.825292573537,,1339.119437694625,1404.7894610179133,,444.45612196275226,255.95891329127772,,,334.88448969300583
1622,599.9381210694568,163.64638188211782,,132.35762726495005,354.89321164041155,464.6107675458509,,573.2873618582173,391.91140857012283,,119.87044702758332,224.48054961567314,,,328.24245242917203
569,970.8957662823489,453.67930411579937,,631.6226932703116,712.6580954997748,756.7787083354528,,929.5471561238037,707.8344248706221,,243.72872493969442,348.0127231240689,,,380.08037979137316
233,477.409242870083,665.340007272178,,877.1300705841719,663.8651444100317,497.3934554482029,,532.8365572843414,549.4248466981678,,595.9073840901484,233.00429907669505,,,752.8248278451924
